00:00:00,00:00:06.97363
00:00:06.97363,00:00:05.10507
00:00:12.0787,00:00:30.03
00:00:42.1087,00:00:28.9289
00:01:11.0376,00:00:06.7401
00:01:17.7777,00:00:14.6813
00:01:32.459,00:00:03.1365
00:01:35.5955,00:00:00.0334
00:01:35.6289,00:00:04.8711
00:01:40.5,00:00:02.736
00:01:43.236,00:00:02.57
00:01:45.806,00:00:03.537
00:01:49.343,00:00:01.234
00:01:50.577,00:00:25.492
00:02:16.069,00:00:22.323
00:02:38.392,00:00:05.071
00:02:43.463,00:00:12.58
00:02:56.043,00:00:11.244
00:03:07.287,00:00:02.369
00:03:09.656,00:00:04.772
00:03:14.428,00:00:07.774
00:03:22.202,00:00:15.315
00:03:37.517,00:00:54.722
00:04:32.239,00:00:00.066
00:04:32.305,00:00:25.96
00:04:58.265,00:00:28.962
00:05:27.227,00:00:00.901
00:05:28.128,00:00:04.037
00:05:32.165,00:00:02.603
00:05:34.768,00:00:00.2
00:05:34.968,00:00:00.2
00:05:35.168,00:00:00.2
00:05:35.368,00:00:00.201
00:05:35.569,00:00:00.2
00:05:35.769,00:00:00.2
00:05:35.969,00:00:00.2
00:05:36.169,00:00:00.2
00:05:36.369,00:00:00.201
00:05:36.57,00:00:00.4
00:05:36.97,00:00:00.2
00:05:37.17,00:00:00.2
00:05:37.37,00:00:07.241
00:05:44.611,00:00:00.2
00:05:44.811,00:00:00.2
00:05:45.011,00:00:00.201
00:05:45.212,00:00:00.2
00:05:45.412,00:00:00.2
00:05:45.612,00:00:32.466
00:06:18.078,00:00:01.067
00:06:19.145,00:00:06.173
00:06:25.318,00:00:01.168
00:06:26.486,00:00:04.338
00:06:30.824,00:00:01.168
00:06:31.992,00:00:05.639
00:06:37.631,00:00:01.201
00:06:38.832,00:00:18.485
00:06:57.317,00:00:03.07
00:07:00.387,00:00:10.21
00:07:10.597,00:01:26.987
00:08:37.584,00:00:09.676
00:08:47.26,00:00:29.897
00:09:17.157,00:00:29.829
00:09:46.986,00:00:28.729
00:10:15.715,00:00:02.035
00:10:17.75,00:00:00.034
00:10:17.784,00:00:04.504
00:10:22.288,00:00:15.916
00:10:38.204,00:00:15.916
00:10:54.12,00:00:15.916
00:11:10.036,00:00:15.349
00:11:25.385,00:01:55.615
00:13:21,00:01:04.064
00:14:25.064,00:00:13.58
00:14:38.644,00:00:45.279
00:15:23.923,00:00:08.976
00:15:32.899,00:00:12.946
00:15:45.845,00:00:00.033
00:15:45.878,00:00:00.167
00:15:46.045,00:00:00.033
00:15:46.078,00:00:00.101
00:15:46.179,00:00:00.033
00:15:46.212,00:00:01.134
00:15:47.346,00:00:00.367
00:15:47.713,00:00:00.034
00:15:47.747,00:00:00.367
00:15:48.114,00:00:00.233
00:15:48.347,00:00:00.067
00:15:48.414,00:00:00.2
00:15:48.614,00:00:00.201
00:15:48.815,00:00:00.4
00:15:49.215,00:00:00.1
00:15:49.315,00:00:00.067
00:15:49.382,00:00:00.033
00:15:49.415,00:00:00.1
00:15:49.515,00:00:00.1
00:15:49.615,00:00:00.034
00:15:49.649,00:00:00.1
00:15:49.749,00:00:00.067
00:15:49.816,00:00:00.2
00:15:50.016,00:00:00.133
00:15:50.149,00:00:00.067
00:15:50.216,00:00:00.3
00:15:50.516,00:00:00.334
00:15:50.85,00:00:00.167
00:15:51.017,00:00:00.167
00:15:51.184,00:00:00.033
00:15:51.217,00:00:00.1
00:15:51.317,00:00:00.033
00:15:51.35,00:00:00.267
00:15:51.617,00:00:00.1
00:15:51.717,00:00:00.067
00:15:51.784,00:00:00.134
00:15:51.918,00:00:00.133
00:15:52.051,00:00:00.1
00:15:52.151,00:00:00.067
00:15:52.218,00:00:00.1
00:15:52.318,00:00:00.067
00:15:52.385,00:00:00.367
00:15:52.752,00:00:00.067
00:15:52.819,00:00:00.1
00:15:52.919,00:00:00.066
00:15:52.985,00:00:00.601
00:15:53.586,00:00:00.033
00:15:53.619,00:00:00.067
00:15:53.686,00:00:00.067
00:15:53.753,00:00:00.867
00:15:54.62,00:00:00.067
00:15:54.687,00:00:00.1
00:15:54.787,00:00:05.64
